Country,Sector,Year of Date,Month of Date,Unit,Value
Romania,Household,2019,September,Million Cubic Meter,237.142594
Romania,Industrial,2019,October,Million Cubic Meter,360.738271
Romania,Household,2019,October,Million Cubic Meter,444.051271
Romania,Industrial,2019,November,Million Cubic Meter,302.58901
Romania,Household,2019,November,Million Cubic Meter,691.454932
Romania,Industrial,2019,December,Million Cubic Meter,299.609812
Romania,Household,2019,December,Million Cubic Meter,1083.781631
Serbia,Power,2024,January,Million Cubic Meter,40.291619
Serbia,Industrial,2024,January,Million Cubic Meter,46.674252
Serbia,Household,2024,January,Million Cubic Meter,374.034129
Serbia,Power,2024,February,Million Cubic Meter,34.145905
Serbia,Industrial,2024,February,Million Cubic Meter,43.264621
Serbia,Household,2024,February,Million Cubic Meter,254.085517
Serbia,Power,2024,March,Million Cubic Meter,10.079172
Serbia,Industrial,2024,March,Million Cubic Meter,36.216463
Serbia,Household,2024,March,Million Cubic Meter,209.230999
Serbia,Power,2024,April,Million Cubic Meter,0.137143
Serbia,Industrial,2024,April,Million Cubic Meter,29.6255
Serbia,Household,2024,April,Million Cubic Meter,143.237357
Serbia,Power,2024,May,Million Cubic Meter,0.85181
Serbia,Industrial,2024,May,Million Cubic Meter,35.221867
Serbia,Household,2024,May,Million Cubic Meter,109.926323
Serbia,Power,2024,June,Million Cubic Meter,0.137143
Serbia,Industrial,2024,June,Million Cubic Meter,39.18813
Serbia,Household,2024,June,Million Cubic Meter,102.617218
Serbia,Power,2024,July,Million Cubic Meter,15.153143
Serbia,Industrial,2024,July,Million Cubic Meter,39.059376
Serbia,Household,2024,July,Million Cubic Meter,85.506719
Serbia,Power,2024,August,Million Cubic Meter,19.365143
Serbia,Industrial,2024,August,Million Cubic Meter,39.74399
Serbia,Household,2024,August,Million Cubic Meter,84.846727
Serbia,Power,2024,September,Million Cubic Meter,7.03581
Serbia,Industrial,2024,September,Million Cubic Meter,39.194324
Serbia,Household,2024,September,Million Cubic Meter,109.769866
Serbia,Power,2024,October,Million Cubic Meter,20.265829
Serbia,Industrial,2024,October,Million Cubic Meter,46.31562
Serbia,Household,2024,October,Million Cubic Meter,168.982685
Serbia,Power,2024,November,Million Cubic Meter,29.237524
Serbia,Industrial,2024,November,Million Cubic Meter,58.62025
Serbia,Household,2024,November,Million Cubic Meter,337.142226
Serbia,Power,2024,December,Million Cubic Meter,20.076381
Serbia,Industrial,2024,December,Million Cubic Meter,46.71261
Serbia,Household,2024,December,Million Cubic Meter,410.211009
Serbia,Power,2023,January,Million Cubic Meter,31.831238
Serbia,Industrial,2023,January,Million Cubic Meter,49.127958
Serbia,Household,2023,January,Million Cubic Meter,337.040804
Serbia,Power,2023,February,Million Cubic Meter,25.288
Serbia,Industrial,2023,February,Million Cubic Meter,55.0124
Serbia,Household,2023,February,Million Cubic Meter,319.6996
Serbia,Power,2023,March,Million Cubic Meter,7.007238
Serbia,Industrial,2023,March,Million Cubic Meter,48.832761
Serbia,Household,2023,March,Million Cubic Meter,275.160001
Serbia,Power,2023,April,Million Cubic Meter,0.137143
Serbia,Industrial,2023,April,Million Cubic Meter,48.382998
Serbia,Household,2023,April,Million Cubic Meter,209.479859
Serbia,Power,2023,May,Million Cubic Meter,0.141714
Serbia,Industrial,2023,May,Million Cubic Meter,36.565189
Serbia,Household,2023,May,Million Cubic Meter,109.293097
Serbia,Power,2023,June,Million Cubic Meter,0.137143
Serbia,Industrial,2023,June,Million Cubic Meter,37.299384
Serbia,Household,2023,June,Million Cubic Meter,95.563473
Serbia,Power,2023,July,Million Cubic Meter,0.141714
Serbia,Industrial,2023,July,Million Cubic Meter,39.679278
Serbia,Household,2023,July,Million Cubic Meter,98.179008
Serbia,Power,2023,August,Million Cubic Meter,0.141714
Serbia,Industrial,2023,August,Million Cubic Meter,39.966809
Serbia,Household,2023,August,Million Cubic Meter,98.891477
Serbia,Power,2023,September,Million Cubic Meter,0.137143
Serbia,Industrial,2023,September,Million Cubic Meter,35.941617
Serbia,Household,2023,September,Million Cubic Meter,101.92124
Serbia,Power,2023,October,Million Cubic Meter,4.788306
Serbia,Industrial,2023,October,Million Cubic Meter,40.261014
Serbia,Household,2023,October,Million Cubic Meter,150.325073
Serbia,Power,2023,November,Million Cubic Meter,16.440571
Serbia,Industrial,2023,November,Million Cubic Meter,51.340788
Serbia,Household,2023,November,Million Cubic Meter,280.218641
Serbia,Power,2023,December,Million Cubic Meter,27.386857
Serbia,Industrial,2023,December,Million Cubic Meter,44.517834
Serbia,Household,2023,December,Million Cubic Meter,342.095309
Serbia,Power,2022,January,Million Cubic Meter,11.666286
Serbia,Industrial,2022,January,Million Cubic Meter,46.67212
Serbia,Household,2022,January,Million Cubic Meter,379.095808
Serbia,Power,2022,February,Million Cubic Meter,11.902286
Serbia,Industrial,2022,February,Million Cubic Meter,45.770804
Serbia,Household,2022,February,Million Cubic Meter,289.326911
Serbia,Power,2022,March,Million Cubic Meter,11.353905
Serbia,Industrial,2022,March,Million Cubic Meter,53.072221
Serbia,Household,2022,March,Million Cubic Meter,308.556345
Serbia,Power,2022,April,Million Cubic Meter,5.741333
Serbia,Industrial,2022,April,Million Cubic Meter,46.021796
Serbia,Household,2022,April,Million Cubic Meter,200.548542
Serbia,Power,2022,May,Million Cubic Meter,0.123429
Serbia,Industrial,2022,May,Million Cubic Meter,37.157023
Serbia,Household,2022,May,Million Cubic Meter,113.719548
Serbia,Power,2022,June,Million Cubic Meter,8.460571
Serbia,Industrial,2022,June,Million Cubic Meter,42.515242
Serbia,Household,2022,June,Million Cubic Meter,103.024187
Serbia,Power,2022,July,Million Cubic Meter,0.141714
Serbia,Industrial,2022,July,Million Cubic Meter,36.165563
Serbia,Household,2022,July,Million Cubic Meter,94.692723
Serbia,Power,2022,August,Million Cubic Meter,0.141714
Serbia,Industrial,2022,August,Million Cubic Meter,33.956979
Serbia,Household,2022,August,Million Cubic Meter,88.901307
Serbia,Power,2022,September,Million Cubic Meter,7.694476
Serbia,Industrial,2022,September,Million Cubic Meter,40.203461
Serbia,Household,2022,September,Million Cubic Meter,109.102063
Serbia,Power,2022,October,Million Cubic Meter,27.35219
Serbia,Industrial,2022,October,Million Cubic Meter,45.881082
Serbia,Household,2022,October,Million Cubic Meter,158.76556
Serbia,Power,2022,November,Million Cubic Meter,23.847048
Serbia,Industrial,2022,November,Million Cubic Meter,51.795082
Serbia,Household,2022,November,Million Cubic Meter,289.357871
Serbia,Power,2022,December,Million Cubic Meter,32.068381
Serbia,Industrial,2022,December,Million Cubic Meter,45.198
Serbia,Household,2022,December,Million Cubic Meter,355.908947
Serbia,Power,2021,January,Million Cubic Meter,0.141714
Serbia,Industrial,2021,January,Million Cubic Meter,37.386672
Serbia,Household,2021,January,Million Cubic Meter,370.471614
Serbia,Power,2021,February,Million Cubic Meter,0.128
Serbia,Industrial,2021,February,Million Cubic Meter,38.736998
Serbia,Household,2021,February,Million Cubic Meter,308.135002
Serbia,Power,2021,March,Million Cubic Meter,0.141714
Serbia,Industrial,2021,March,Million Cubic Meter,42.085364
Serbia,Household,2021,March,Million Cubic Meter,303.772922
Serbia,Power,2021,April,Million Cubic Meter,0.137143
Serbia,Industrial,2021,April,Million Cubic Meter,45.25752
Serbia,Household,2021,April,Million Cubic Meter,234.605337
Serbia,Power,2021,May,Million Cubic Meter,0.142095
Serbia,Industrial,2021,May,Million Cubic Meter,36.366538
Serbia,Household,2021,May,Million Cubic Meter,120.491367
Serbia,Power,2021,June,Million Cubic Meter,0.274286
Serbia,Industrial,2021,June,Million Cubic Meter,38.721832
Serbia,Household,2021,June,Million Cubic Meter,109.003882
Serbia,Power,2021,July,Million Cubic Meter,0.491238
Serbia,Industrial,2021,July,Million Cubic Meter,42.646342
Serbia,Household,2021,July,Million Cubic Meter,119.86242
Serbia,Power,2021,August,Million Cubic Meter,0.141714
Serbia,Industrial,2021,August,Million Cubic Meter,44.216146
Serbia,Household,2021,August,Million Cubic Meter,124.64214
Serbia,Power,2021,September,Million Cubic Meter,0.137143
Serbia,Industrial,2021,September,Million Cubic Meter,86.98824
Serbia,Household,2021,September,Million Cubic Meter,272.874617
Serbia,Power,2021,October,Million Cubic Meter,1.051238
Serbia,Industrial,2021,October,Million Cubic Meter,54.126932
Serbia,Household,2021,October,Million Cubic Meter,242.82183
Serbia,Power,2021,November,Million Cubic Meter,0.137143
Serbia,Industrial,2021,November,Million Cubic Meter,44.031508
Serbia,Household,2021,November,Million Cubic Meter,317.831349
Serbia,Power,2021,December,Million Cubic Meter,0.597143
Serbia,Industrial,2021,December,Million Cubic Meter,34.612816
Serbia,Household,2021,December,Million Cubic Meter,388.790041
Serbia,Power,2020,January,Million Cubic Meter,0.283429
Serbia,Industrial,2020,January,Million Cubic Meter,37.04164
Serbia,Household,2020,January,Million Cubic Meter,342.391503
Serbia,Power,2020,February,Million Cubic Meter,0.265143
Serbia,Industrial,2020,February,Million Cubic Meter,34.538532
Serbia,Household,2020,February,Million Cubic Meter,259.196325
Serbia,Power,2020,March,Million Cubic Meter,0.283429
Serbia,Industrial,2020,March,Million Cubic Meter,34.41906
Serbia,Household,2020,March,Million Cubic Meter,235.297511
Serbia,Power,2020,April,Million Cubic Meter,0.274286
Serbia,Industrial,2020,April,Million Cubic Meter,29.476128
Serbia,Household,2020,April,Million Cubic Meter,146.249586
Serbia,Power,2020,May,Million Cubic Meter,0.283429
Serbia,Industrial,2020,May,Million Cubic Meter,29.922228
Serbia,Household,2020,May,Million Cubic Meter,95.794343
Serbia,Power,2020,June,Million Cubic Meter,0.274286
Serbia,Industrial,2020,June,Million Cubic Meter,32.09736
Serbia,Household,2020,June,Million Cubic Meter,87.628354
Serbia,Power,2020,July,Million Cubic Meter,0.283429
Serbia,Industrial,2020,July,Million Cubic Meter,34.504662
Serbia,Household,2020,July,Million Cubic Meter,94.211909
Serbia,Power,2020,August,Million Cubic Meter,0.283429
Serbia,Industrial,2020,August,Million Cubic Meter,28.352668
Serbia,Household,2020,August,Million Cubic Meter,77.363903
Serbia,Power,2020,September,Million Cubic Meter,0.274286
Serbia,Industrial,2020,September,Million Cubic Meter,34.399442
Serbia,Household,2020,September,Million Cubic Meter,104.326272
Serbia,Power,2020,October,Million Cubic Meter,0.283238
Serbia,Industrial,2020,October,Million Cubic Meter,40.495248
Serbia,Household,2020,October,Million Cubic Meter,175.221514
Serbia,Power,2020,November,Million Cubic Meter,0.137143
Serbia,Industrial,2020,November,Million Cubic Meter,39.135746
Serbia,Household,2020,November,Million Cubic Meter,267.727111
Serbia,Power,2020,December,Million Cubic Meter,0.141714
Serbia,Industrial,2020,December,Million Cubic Meter,32.629294
Serbia,Household,2020,December,Million Cubic Meter,340.228992
Serbia,Power,2019,January,Million Cubic Meter,21.994286
Serbia,Industrial,2019,January,Million Cubic Meter,64.064637
Serbia,Household,2019,January,Million Cubic Meter,350.941077
Serbia,Power,2019,February,Million Cubic Meter,18.047619
Serbia,Industrial,2019,February,Million Cubic Meter,57.977148
Serbia,Household,2019,February,Million Cubic Meter,271.975233
Serbia,Power,2019,March,Million Cubic Meter,10.88381
Serbia,Industrial,2019,March,Million Cubic Meter,45.563058
Serbia,Household,2019,March,Million Cubic Meter,201.553132
Serbia,Power,2019,April,Million Cubic Meter,7.303
Serbia,Industrial,2019,April,Million Cubic Meter,34.872761
Serbia,Household,2019,April,Million Cubic Meter,118.824001
Serbia,Power,2019,May,Million Cubic Meter,6.062
Serbia,Industrial,2019,May,Million Cubic Meter,42.99015
Serbia,Household,2019,May,Million Cubic Meter,100.947564
Serbia,Power,2019,June,Million Cubic Meter,6.066
Serbia,Industrial,2019,June,Million Cubic Meter,42.107933
Serbia,Household,2019,June,Million Cubic Meter,84.825781
Serbia,Power,2019,July,Million Cubic Meter,6.822
Serbia,Industrial,2019,July,Million Cubic Meter,45.590544
Serbia,Household,2019,July,Million Cubic Meter,91.58698
Serbia,Power,2019,August,Million Cubic Meter,7.308
Serbia,Industrial,2019,August,Million Cubic Meter,42.424534
Serbia,Household,2019,August,Million Cubic Meter,84.267085
Serbia,Power,2019,September,Million Cubic Meter,6.726
Serbia,Industrial,2019,September,Million Cubic Meter,44.49015
Serbia,Household,2019,September,Million Cubic Meter,98.783945
Serbia,Power,2019,October,Million Cubic Meter,7.809
Serbia,Industrial,2019,October,Million Cubic Meter,39.039165
Serbia,Household,2019,October,Million Cubic Meter,118.152264
Serbia,Power,2019,November,Million Cubic Meter,7.92
Serbia,Industrial,2019,November,Million Cubic Meter,43.443846
Serbia,Household,2019,November,Million Cubic Meter,194.635773
Serbia,Power,2019,December,Million Cubic Meter,8.918
Serbia,Industrial,2019,December,Million Cubic Meter,45.07833
Serbia,Household,2019,December,Million Cubic Meter,276.003575
Slovakia,Power,2024,January,Million Cubic Meter,42.411238
Slovakia,Industrial,2024,January,Million Cubic Meter,77.99731
Slovakia,Household,2024,January,Million Cubic Meter,569.87469
Slovakia,Power,2024,February,Million Cubic Meter,32.656952
Slovakia,Industrial,2024,February,Million Cubic Meter,64.30574
Slovakia,Household,2024,February,Million Cubic Meter,391.87226
Slovakia,Power,2024,March,Million Cubic Meter,33.36472
Slovakia,Industrial,2024,March,Million Cubic Meter,65.465369
Slovakia,Household,2024,March,Million Cubic Meter,369.838631
Slovakia,Power,2024,April,Million Cubic Meter,31.723429
Slovakia,Industrial,2024,April,Million Cubic Meter,59.001478
Slovakia,Household,2024,April,Million Cubic Meter,254.657909
Slovakia,Power,2024,May,Million Cubic Meter,24.135082
Slovakia,Industrial,2024,May,Million Cubic Meter,54.798314
Slovakia,Household,2024,May,Million Cubic Meter,158.056686
Slovakia,Power,2024,June,Million Cubic Meter,30.23219
Slovakia,Industrial,2024,June,Million Cubic Meter,55.26261
Slovakia,Household,2024,June,Million Cubic Meter,136.99239
Slovakia,Power,2024,July,Million Cubic Meter,33.388797
Slovakia,Industrial,2024,July,Million Cubic Meter,54.917677
Slovakia,Household,2024,July,Million Cubic Meter,136.137323
Slovakia,Power,2024,August,Million Cubic Meter,34.99981
Slovakia,Industrial,2024,August,Million Cubic Meter,57.995631
Slovakia,Household,2024,August,Million Cubic Meter,143.767369
Slovakia,Power,2024,September,Million Cubic Meter,37.252381
Slovakia,Industrial,2024,September,Million Cubic Meter,61.455231
Slovakia,Household,2024,September,Million Cubic Meter,168.331769
Slovakia,Power,2024,October,Million Cubic Meter,42.055113
Slovakia,Industrial,2024,October,Million Cubic Meter,75.251691
Slovakia,Household,2024,October,Million Cubic Meter,281.448309
Slovakia,Power,2024,November,Million Cubic Meter,63.872364
Slovakia,Industrial,2024,November,Million Cubic Meter,83.066357
Slovakia,Household,2024,November,Million Cubic Meter,467.164643
Slovakia,Power,2024,December,Million Cubic Meter,57.670667
Slovakia,Industrial,2024,December,Million Cubic Meter,67.476963
Slovakia,Household,2024,December,Million Cubic Meter,540.608037
Slovakia,Power,2023,January,Million Cubic Meter,27.7704
Slovakia,Industrial,2023,January,Million Cubic Meter,70.077783
Slovakia,Household,2023,January,Million Cubic Meter,469.401217
Slovakia,Power,2023,February,Million Cubic Meter,45.594743
Slovakia,Industrial,2023,February,Million Cubic Meter,80.256524
Slovakia,Household,2023,February,Million Cubic Meter,455.147476
Slovakia,Power,2023,March,Million Cubic Meter,35.928
Slovakia,Industrial,2023,March,Million Cubic Meter,75.16788
Slovakia,Household,2023,March,Million Cubic Meter,394.92812
Slovakia,Power,2023,April,Million Cubic Meter,29.49899
Slovakia,Industrial,2023,April,Million Cubic Meter,75.224392
Slovakia,Household,2023,April,Million Cubic Meter,301.087608
Slovakia,Power,2023,May,Million Cubic Meter,29.0632
Slovakia,Industrial,2023,May,Million Cubic Meter,69.902761
Slovakia,Household,2023,May,Million Cubic Meter,191.556032
Slovakia,Power,2023,June,Million Cubic Meter,34.840381
Slovakia,Industrial,2023,June,Million Cubic Meter,58.590248
Slovakia,Household,2023,June,Million Cubic Meter,143.173752
Slovakia,Power,2023,July,Million Cubic Meter,32.365981
Slovakia,Industrial,2023,July,Million Cubic Meter,54.899101
Slovakia,Household,2023,July,Million Cubic Meter,134.153899
Slovakia,Power,2023,August,Million Cubic Meter,35.071829
Slovakia,Industrial,2023,August,Million Cubic Meter,45.989645
Slovakia,Household,2023,August,Million Cubic Meter,110.876396
Slovakia,Power,2023,September,Million Cubic Meter,29.640686
Slovakia,Industrial,2023,September,Million Cubic Meter,42.833832
Slovakia,Household,2023,September,Million Cubic Meter,115.581168
Slovakia,Power,2023,October,Million Cubic Meter,25.704952
Slovakia,Industrial,2023,October,Million Cubic Meter,63.717714
Slovakia,Household,2023,October,Million Cubic Meter,228.796604
Slovakia,Power,2023,November,Million Cubic Meter,27.803619
Slovakia,Industrial,2023,November,Million Cubic Meter,74.713287
Slovakia,Household,2023,November,Million Cubic Meter,392.539713
Slovakia,Power,2023,December,Million Cubic Meter,34.402667
Slovakia,Industrial,2023,December,Million Cubic Meter,70.986443
Slovakia,Household,2023,December,Million Cubic Meter,521.065557
Slovakia,Power,2022,January,Million Cubic Meter,59.611867
Slovakia,Industrial,2022,January,Million Cubic Meter,90.153081
Slovakia,Household,2022,January,Million Cubic Meter,614.883919
Slovakia,Power,2022,February,Million Cubic Meter,45.725638
Slovakia,Industrial,2022,February,Million Cubic Meter,82.035762
Slovakia,Household,2022,February,Million Cubic Meter,472.747238
Slovakia,Power,2022,March,Million Cubic Meter,27.530838
Slovakia,Industrial,2022,March,Million Cubic Meter,85.809765
Slovakia,Household,2022,March,Million Cubic Meter,457.737235
Slovakia,Power,2022,April,Million Cubic Meter,26.975029
Slovakia,Industrial,2022,April,Million Cubic Meter,82.605185
Slovakia,Household,2022,April,Million Cubic Meter,334.866815
Slovakia,Power,2022,May,Million Cubic Meter,24.050952
Slovakia,Industrial,2022,May,Million Cubic Meter,63.113386
Slovakia,Household,2022,May,Million Cubic Meter,172.498614
Slovakia,Power,2022,June,Million Cubic Meter,16.409771
Slovakia,Industrial,2022,June,Million Cubic Meter,57.147253
Slovakia,Household,2022,June,Million Cubic Meter,134.705747
Slovakia,Power,2022,July,Million Cubic Meter,19.362038
Slovakia,Industrial,2022,July,Million Cubic Meter,57.801078
Slovakia,Household,2022,July,Million Cubic Meter,136.246922
Slovakia,Power,2022,August,Million Cubic Meter,16.213524
Slovakia,Industrial,2022,August,Million Cubic Meter,49.262634
Slovakia,Household,2022,August,Million Cubic Meter,116.120366
Slovakia,Power,2022,September,Million Cubic Meter,18.175295
Slovakia,Industrial,2022,September,Million Cubic Meter,52.299024
Slovakia,Household,2022,September,Million Cubic Meter,135.914976
Slovakia,Power,2022,October,Million Cubic Meter,23.275314
Slovakia,Industrial,2022,October,Million Cubic Meter,64.3381
Slovakia,Household,2022,October,Million Cubic Meter,230.9669
Slovakia,Power,2022,November,Million Cubic Meter,26.368476
Slovakia,Industrial,2022,November,Million Cubic Meter,70.49227
Slovakia,Household,2022,November,Million Cubic Meter,376.02873
Slovakia,Power,2022,December,Million Cubic Meter,30.188171
Slovakia,Industrial,2022,December,Million Cubic Meter,68.458189
Slovakia,Household,2022,December,Million Cubic Meter,512.335811
Slovakia,Power,2021,January,Million Cubic Meter,83.529714
Slovakia,Industrial,2021,January,Million Cubic Meter,76.759303
Slovakia,Household,2021,January,Million Cubic Meter,653.377697
Slovakia,Power,2021,February,Million Cubic Meter,76.167676
Slovakia,Industrial,2021,February,Million Cubic Meter,82.607573
Slovakia,Household,2021,February,Million Cubic Meter,577.566427
Slovakia,Power,2021,March,Million Cubic Meter,85.978571
Slovakia,Industrial,2021,March,Million Cubic Meter,85.691744
Slovakia,Household,2021,March,Million Cubic Meter,548.451256
Slovakia,Power,2021,April,Million Cubic Meter,73.193219
Slovakia,Industrial,2021,April,Million Cubic Meter,87.687766
Slovakia,Household,2021,April,Million Cubic Meter,413.013234
Slovakia,Power,2021,May,Million Cubic Meter,37.872533
Slovakia,Industrial,2021,May,Million Cubic Meter,81.592746
Slovakia,Household,2021,May,Million Cubic Meter,251.262254
Slovakia,Power,2021,June,Million Cubic Meter,61.496571
Slovakia,Industrial,2021,June,Million Cubic Meter,69.007281
Slovakia,Household,2021,June,Million Cubic Meter,181.809719
Slovakia,Power,2021,July,Million Cubic Meter,51.233105
Slovakia,Industrial,2021,July,Million Cubic Meter,66.574582
Slovakia,Household,2021,July,Million Cubic Meter,175.400418
Slovakia,Power,2021,August,Million Cubic Meter,36.895429
Slovakia,Industrial,2021,August,Million Cubic Meter,64.62281
Slovakia,Household,2021,August,Million Cubic Meter,170.25819
Slovakia,Power,2021,September,Million Cubic Meter,57.726914
Slovakia,Industrial,2021,September,Million Cubic Meter,71.42696
Slovakia,Household,2021,September,Million Cubic Meter,208.53604
Slovakia,Power,2021,October,Million Cubic Meter,52.391848
Slovakia,Industrial,2021,October,Million Cubic Meter,85.502454
Slovakia,Household,2021,October,Million Cubic Meter,352.679546
Slovakia,Power,2021,November,Million Cubic Meter,70.305867
Slovakia,Industrial,2021,November,Million Cubic Meter,77.186661
Slovakia,Household,2021,November,Million Cubic Meter,494.016339
Slovakia,Power,2021,December,Million Cubic Meter,66.7076
Slovakia,Industrial,2021,December,Million Cubic Meter,66.841953
Slovakia,Household,2021,December,Million Cubic Meter,635.796047
Slovakia,Power,2020,January,Million Cubic Meter,67.429
Slovakia,Industrial,2020,January,Million Cubic Meter,87.439704
Slovakia,Household,2020,January,Million Cubic Meter,645.297296
Slovakia,Power,2020,February,Million Cubic Meter,51.98501
Slovakia,Industrial,2020,February,Million Cubic Meter,79.491288
Slovakia,Household,2020,February,Million Cubic Meter,491.021712
Slovakia,Power,2020,March,Million Cubic Meter,48.4216
Slovakia,Industrial,2020,March,Million Cubic Meter,78.49719
Slovakia,Household,2020,March,Million Cubic Meter,447.15481
Slovakia,Power,2020,April,Million Cubic Meter,45.074019
Slovakia,Industrial,2020,April,Million Cubic Meter,66.045598
Slovakia,Household,2020,April,Million Cubic Meter,282.787402
Slovakia,Power,2020,May,Million Cubic Meter,47.687371
Slovakia,Industrial,2020,May,Million Cubic Meter,77.530453
Slovakia,Household,2020,May,Million Cubic Meter,221.430547
Slovakia,Power,2020,June,Million Cubic Meter,51.746095
Slovakia,Industrial,2020,June,Million Cubic Meter,69.868422
Slovakia,Household,2020,June,Million Cubic Meter,171.612578
Slovakia,Power,2020,July,Million Cubic Meter,39.597352
Slovakia,Industrial,2020,July,Million Cubic Meter,66.415522
Slovakia,Household,2020,July,Million Cubic Meter,163.131478
Slovakia,Power,2020,August,Million Cubic Meter,55.858629
Slovakia,Industrial,2020,August,Million Cubic Meter,63.528268
Slovakia,Household,2020,August,Million Cubic Meter,156.039732
Slovakia,Power,2020,September,Million Cubic Meter,55.161848
Slovakia,Industrial,2020,September,Million Cubic Meter,70.205956
Slovakia,Household,2020,September,Million Cubic Meter,190.460044
Slovakia,Power,2020,October,Million Cubic Meter,53.765124
Slovakia,Industrial,2020,October,Million Cubic Meter,89.870216
Slovakia,Household,2020,October,Million Cubic Meter,339.446784
Slovakia,Power,2020,November,Million Cubic Meter,56.488305
Slovakia,Industrial,2020,November,Million Cubic Meter,84.991682
Slovakia,Household,2020,November,Million Cubic Meter,484.150318
Slovakia,Power,2020,December,Million Cubic Meter,62.187219
Slovakia,Industrial,2020,December,Million Cubic Meter,70.790494
Slovakia,Household,2020,December,Million Cubic Meter,576.685506
Slovakia,Power,2019,January,Million Cubic Meter,58.190476
Slovakia,Industrial,2019,January,Million Cubic Meter,98.21252
Slovakia,Household,2019,January,Million Cubic Meter,661.78748
Slovakia,Power,2019,February,Million Cubic Meter,43.005714
Slovakia,Industrial,2019,February,Million Cubic Meter,86.402433
Slovakia,Household,2019,February,Million Cubic Meter,492.597567
Slovakia,Power,2019,March,Million Cubic Meter,44.114286
Slovakia,Industrial,2019,March,Million Cubic Meter,80.250408
Slovakia,Household,2019,March,Million Cubic Meter,423.749592
Slovakia,Power,2019,April,Million Cubic Meter,31.904762
Slovakia,Industrial,2019,April,Million Cubic Meter,69.330996
Slovakia,Household,2019,April,Million Cubic Meter,278.669004
Slovakia,Power,2019,May,Million Cubic Meter,41.489524
Slovakia,Industrial,2019,May,Million Cubic Meter,88.575683
Slovakia,Household,2019,May,Million Cubic Meter,240.424317
Slovakia,Power,2019,June,Million Cubic Meter,37.133333
Slovakia,Industrial,2019,June,Million Cubic Meter,57.451584
Slovakia,Household,2019,June,Million Cubic Meter,134.548416
Slovakia,Power,2019,July,Million Cubic Meter,45.28
Slovakia,Industrial,2019,July,Million Cubic Meter,68.223756
Slovakia,Household,2019,July,Million Cubic Meter,159.776244
Slovakia,Power,2019,August,Million Cubic Meter,42.584762
Slovakia,Industrial,2019,August,Million Cubic Meter,67.326075
Slovakia,Household,2019,August,Million Cubic Meter,157.673925
Slovakia,Power,2019,September,Million Cubic Meter,45.710476
Slovakia,Industrial,2019,September,Million Cubic Meter,71.761339
Slovakia,Household,2019,September,Million Cubic Meter,185.238661
Slovakia,Industrial,2019,October,Million Cubic Meter,84.183168
Slovakia,Household,2019,October,Million Cubic Meter,299.816832
Slovakia,Industrial,2019,November,Million Cubic Meter,75.632825
Slovakia,Household,2019,November,Million Cubic Meter,399.367175
Slovakia,Industrial,2019,December,Million Cubic Meter,75.232237
Slovakia,Household,2019,December,Million Cubic Meter,555.767763
Slovenia,Power,2024,January,Million Cubic Meter,7.403569
Slovenia,Industrial,2024,January,Million Cubic Meter,53.976102
Slovenia,Household,2024,January,Million Cubic Meter,57.071898
Slovenia,Power,2024,February,Million Cubic Meter,8.380189
Slovenia,Industrial,2024,February,Million Cubic Meter,43.130567
Slovenia,Household,2024,February,Million Cubic Meter,42.097433
Slovenia,Power,2024,March,Million Cubic Meter,9.120836
Slovenia,Industrial,2024,March,Million Cubic Meter,43.131862
Slovenia,Household,2024,March,Million Cubic Meter,40.447138
Slovenia,Power,2024,April,Million Cubic Meter,5.691619
Slovenia,Industrial,2024,April,Million Cubic Meter,40.844905
Slovenia,Household,2024,April,Million Cubic Meter,33.372086
Slovenia,Power,2024,May,Million Cubic Meter,5.170476
Slovenia,Industrial,2024,May,Million Cubic Meter,38.85012
Slovenia,Household,2024,May,Million Cubic Meter,23.39888
Slovenia,Power,2024,June,Million Cubic Meter,4.689333
Slovenia,Industrial,2024,June,Million Cubic Meter,34.313215
Slovenia,Household,2024,June,Million Cubic Meter,18.144785
Slovenia,Power,2024,July,Million Cubic Meter,5.838857
Slovenia,Industrial,2024,July,Million Cubic Meter,32.68841
Slovenia,Household,2024,July,Million Cubic Meter,17.28559
Slovenia,Power,2024,August,Million Cubic Meter,6.449143
Slovenia,Industrial,2024,August,Million Cubic Meter,32.334537
Slovenia,Household,2024,August,Million Cubic Meter,17.098463
Slovenia,Power,2024,September,Million Cubic Meter,6.106095
Slovenia,Industrial,2024,September,Million Cubic Meter,34.621681
Slovenia,Household,2024,September,Million Cubic Meter,19.977319
Slovenia,Power,2024,October,Million Cubic Meter,5.644182
Slovenia,Industrial,2024,October,Million Cubic Meter,34.441907
Slovenia,Household,2024,October,Million Cubic Meter,25.550093
Slovenia,Power,2024,November,Million Cubic Meter,11.372762
Slovenia,Industrial,2024,November,Million Cubic Meter,45.731609
Slovenia,Household,2024,November,Million Cubic Meter,44.705391
Slovenia,Power,2024,December,Million Cubic Meter,18.041905
Slovenia,Industrial,2024,December,Million Cubic Meter,48.801669
Slovenia,Household,2024,December,Million Cubic Meter,55.996331
Slovenia,Power,2023,January,Million Cubic Meter,8.826181
Slovenia,Industrial,2023,January,Million Cubic Meter,43.868764
Slovenia,Household,2023,January,Million Cubic Meter,51.245236
Slovenia,Power,2023,February,Million Cubic Meter,8.34712
Slovenia,Industrial,2023,February,Million Cubic Meter,44.51515
Slovenia,Household,2023,February,Million Cubic Meter,45.6337
Slovenia,Power,2023,March,Million Cubic Meter,8.238162
